object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of nuclei,Probability of not leaf,Convex Hull Center_0,Convex Hull Center_1,Convex Hull Center_2,Skewness of Defect Area,Mean Defect Displacement,Kurtosis of Defect Area,Object Area,Defect Center_0,Defect Center_1,Defect Center_2,Object Center_0,Object Center_1,Object Center_2,Convexity,Number of Defects,Convex Hull Area,Variance of Defect Area,Mean Defect Area,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Minimum_2,Variance of Intensity_0,Variance of Intensity_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Size in pixels,Total Intensity_0,Total Intensity_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,Radii of the object_0,Radii of the object_1,Radii of the object_2,Mean Intensity_0,Mean Intensity_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Maximum_2,Center of the object_0,Center of the object_1,Center of the object_2,Minimum intensity_0,Minimum intensity_1,Maximum intensity_0,Maximum intensity_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Principal components of the object_4,Principal components of the object_5,Principal components of the object_6,Principal components of the object_7,Principal components of the object_8,Skewness of Intensity_0,Skewness of Intensity_1,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1
29,0,30,0,not leaf,0.2,0.8,742.0,972.0,44.0,0.0,1.4357891,0.0,939.0,742.2374,971.7248,43.736435,741.47815,972.6049,44.579338,0.3126873,1.0,3003.0,0.0,2064.0,737.0,966.0,34.0,40.947327,172.14519,40.947327,1.4467331,1.4467331,172.14519,939.0,5577.0,17816.0,5.3657093,0.9569398,0.011025098,-0.9999392,0.9999392,0.011025098,4.4822216,2.7758794,1.9507478,5.939297,18.973375,748.0,979.0,55.0,741.47815,972.6049,44.579338,0.0,2.0,42.0,70.0,0.27715117,0.053372372,0.9593428,-0.19301865,-0.9750089,0.11000644,0.9412391,-0.21565945,-0.259923,1.9674085,0.99416727,3.5562346,188.44403,3.5562346,0.66058034,0.66058034,188.44403,41258.0,1295519.0,0.57386464,18.019598,0.0,2.0,48.0,156.0,6.2603436,1.5637865,67.17341,4.6022573
30,0,31,0,not leaf,0.25,0.75,253.5,147.0,40.0,0.0,1.4045024,0.0,403.0,253.15704,147.39555,39.96,254.07445,146.33746,40.066998,0.37384045,1.0,1078.0,0.0,675.0,247.0,144.0,35.0,57.179775,322.8221,57.179775,1.8111988,1.8111988,322.8221,403.0,2939.0,13815.0,4.163408,0.9947476,0.0068177106,-0.99997675,0.99997675,0.0068177106,3.5744889,2.238003,1.300366,7.292804,34.280396,261.0,151.0,46.0,254.07445,146.33746,40.066998,0.0,2.0,48.0,103.0,-0.9852128,-0.1389089,0.10029995,0.05490578,0.29856175,0.95280963,0.16229947,-0.9442273,0.28651997,1.751203,0.8283725,5.9663377,313.4783,5.9663377,0.5883885,0.5883885,313.4783,35036.0,1077290.0,0.91222954,28.049314,0.0,2.0,42.0,169.0,4.798965,1.1296016,36.593437,2.0233033
31,0,32,0,not leaf,0.31,0.69,266.5,162.5,40.5,0.0,1.0566945,0.0,626.0,266.46136,162.15765,40.501545,266.57986,163.20767,40.496803,0.32604167,1.0,1920.0,0.0,1294.0,262.0,155.0,35.0,33.578766,243.63838,33.578766,1.735697,1.735697,243.63838,626.0,4058.0,15112.0,3.150441,1.2957374,0.008262032,-0.99996585,0.99996585,0.008262032,3.5570223,2.271045,1.8570776,6.482428,24.140575,272.0,171.0,47.0,266.57986,163.20767,40.496803,0.0,2.0,36.0,100.0,-0.18579642,-0.6647372,-0.7236049,-0.8042229,-0.32023215,0.50067645,0.56453985,-0.67496353,0.4750989,1.4943616,1.0161798,4.8951426,338.28757,4.8951426,2.4802046,2.4802046,338.28757,29823.0,1153618.0,0.6970271,26.962511,0.0,2.0,55.0,169.0,6.351906,1.2681873,68.28137,2.5517294
32,0,33,0,not leaf,0.21,0.79,887.5,970.5,41.0,0.0,2.150008,0.0,520.0,887.44977,971.2382,40.794872,887.5904,969.17114,41.369232,0.35714287,1.0,1456.0,0.0,936.0,884.0,964.0,35.0,18.62639,140.4259,18.62639,1.3036686,1.3036686,140.4259,520.0,2692.0,8654.0,0.35046518,1.7662255,0.0107015595,-0.9999427,0.9999427,0.0107015595,3.6526744,2.058185,1.592039,5.1769233,16.642307,892.0,978.0,48.0,887.5904,969.17114,41.369232,0.0,2.0,20.0,69.0,0.24466138,0.33511573,-0.9098562,0.66918665,-0.73741966,-0.09165934,0.70166236,0.5864381,0.4046731,0.85403305,1.1501356,1.7705392,236.73903,1.7705392,-0.23361443,-0.23361443,236.73903,17542.0,903635.0,0.39651003,20.425283,0.0,2.0,20.0,159.0,4.494636,1.4863315,27.517136,3.5850716
33,0,34,0,not leaf,0.19,0.81,999.0,787.5,40.5,0.0,0.7948265,0.0,343.0,998.8331,787.3256,40.426052,999.3586,787.87463,40.658894,0.3175926,1.0,1080.0,0.0,737.0,995.0,782.0,36.0,17.892035,93.18617,17.892035,1.1947998,1.1947998,93.18617,343.0,1584.0,3927.0,1.7187986,5.949443,0.01586244,-0.9998742,0.9998742,0.01586244,3.149603,1.8647851,1.3937348,4.618076,11.448979,1004.0,794.0,46.0,999.3586,787.87463,40.658894,0.0,2.0,22.0,76.0,-0.2986968,0.42363417,-0.8551692,-0.89649785,-0.43179265,0.09923055,0.32721832,-0.7962972,-0.5087622,1.2063632,1.8070017,3.0020542,89.208755,3.0020542,0.2828608,0.2828608,89.208755,16932.0,368239.0,0.54061306,11.757312,0.0,2.0,35.0,78.0,4.96965,1.3351853,37.61355,2.3106952
34,0,35,not leaf,not leaf,0.22,0.78,297.5,134.5,44.5,0.0,0.552632,0.0,417.0,297.6145,134.66145,44.556187,297.30695,134.22781,44.405277,0.37232143,1.0,1120.0,0.0,703.0,293.0,131.0,38.0,58.392227,204.85379,58.392227,1.5759076,1.5759076,204.85379,417.0,3094.0,9095.0,7.137022,0.02048251,0.010758003,-0.9999421,0.9999421,0.010758003,3.4564474,1.7326399,1.6099316,7.4196644,21.81055,303.0,139.0,52.0,297.30695,134.22781,44.405277,0.0,2.0,59.0,69.0,-0.49281833,0.5210585,0.6968702,0.031619195,-0.7896257,0.6127736,0.86955756,0.32402056,0.37266657,2.0455153,0.7280287,4.3351645,291.79666,4.3351645,-1.1655021,-1.1655021,291.79666,22329.0,1256594.0,0.48387727,27.230833,0.0,2.0,58.0,137.0,8.82963,0.96488047,121.26535,1.191083
35,0,36,0,not leaf,0.4,0.6,704.5,993.5,42.0,0.0,0.8292604,0.0,198.0,704.7137,993.46155,41.688034,704.2475,993.5455,42.368687,0.45833334,1.0,432.0,0.0,234.0,701.0,991.0,38.0,42.87351,220.73994,42.87351,-10.481252,-10.481252,220.73994,198.0,1185.0,5063.0,5.340194,0.41516396,-0.05862344,-0.99828017,0.99828017,-0.05862344,1.9590081,1.8609184,1.1817337,5.9848485,25.570707,709.0,997.0,47.0,704.2475,993.5455,42.368687,0.0,2.0,39.0,75.0,-0.7360236,0.5516457,-0.3923727,-0.16207992,0.4191533,0.89333117,0.6572666,0.72110856,-0.21909603,2.0004163,0.8194808,5.090793,227.45334,5.090793,0.9344148,0.9344148,227.45334,21162.0,573850.0,0.73555785,19.946125,0.0,2.0,55.0,156.0,5.593923,1.5252308,52.13967,4.1517105
36,0,37,0,not leaf,0.17,0.83,767.0,1001.5,43.5,0.0,0.9719551,0.0,682.0,767.1827,1001.78217,43.625214,766.6877,1001.0176,43.285923,0.3690476,1.0,1848.0,0.0,1166.0,762.0,995.0,38.0,31.589136,267.53516,31.589136,0.43489262,0.43489262,267.53516,682.0,4455.0,17729.0,1.3856716,2.0274801,0.0018431775,-0.99999833,0.99999833,0.0018431775,2.8449168,2.5695183,2.038074,6.532258,25.995602,773.0,1009.0,50.0,766.6877,1001.0176,43.285923,0.0,2.0,32.0,122.0,0.22401989,-0.4477342,0.8656496,-0.83983415,-0.5393347,-0.061617363,0.49446303,-0.71319854,-0.49684417,1.1190271,1.0383582,5.005633,226.30228,5.005633,1.0217254,1.0217254,226.30228,27501.0,762292.0,0.7378659,20.452684,0.0,2.0,49.0,136.0,5.705298,1.3758155,53.732037,2.9335508
37,0,38,0,not leaf,0.22,0.78,733.0,1005.5,42.5,0.0,1.8144889,0.0,420.0,732.556,1005.93787,42.830303,733.69763,1004.8119,41.980953,0.3888889,1.0,1080.0,0.0,660.0,729.0,1000.0,38.0,26.010794,231.9142,26.010794,1.9488889,1.9488889,231.9142,420.0,2324.0,9944.0,1.2952546,0.32885993,0.009463793,-0.99995524,0.99995524,0.009463793,2.6832125,2.2394001,1.5356694,5.5333333,23.676191,738.0,1012.0,48.0,733.69763,1004.8119,41.980953,0.0,2.0,25.0,80.0,-0.27553803,0.42310345,-0.8631699,-0.94837666,0.027039561,0.3159915,0.15703684,0.9056778,0.39381102,1.218233,0.7858646,5.7574315,230.57831,5.7574315,0.61326957,0.61326957,230.57831,22649.0,574559.0,0.7944787,20.154308,0.0,2.0,55.0,136.0,5.4211497,1.4404701,46.913708,3.3191175
38,0,39,0,not leaf,0.38,0.62,705.5,983.5,42.5,0.0,0.48469922,0.0,240.0,705.355,983.5775,42.4225,705.74164,983.37085,42.629166,0.375,1.0,640.0,0.0,400.0,701.0,980.0,39.0,68.58639,140.94707,68.58639,9.65618,9.65618,140.94707,240.0,1612.0,3877.0,5.2447357,1.5247216,0.13003628,-0.99150926,0.99150926,0.13003628,2.1382883,1.7274419,1.4178257,6.7166667,16.154167,711.0,988.0,47.0,705.74164,983.37085,42.629166,0.0,2.0,55.0,66.0,-0.92092377,-0.1314508,-0.36690617,-0.3490885,-0.14041878,0.92650944,0.17331092,-0.9813273,-0.08342703,1.9253367,1.1800728,4.9087334,200.65967,4.9087334,1.3737289,1.3737289,200.65967,20094.0,497079.0,0.7582641,18.757698,0.0,2.0,41.0,156.0,5.171844,1.5198776,43.919617,4.389988
39,0,40,0,not leaf,0.31,0.69,286.0,97.0,44.0,0.0,1.3500305,0.0,252.0,286.25577,97.18868,44.34172,285.51587,96.64286,43.353176,0.34567901,1.0,729.0,0.0,477.0,282.0,93.0,40.0,37.345177,411.0228,37.345177,-0.98211133,-0.98211133,411.0228,252.0,1640.0,10520.0,1.7233382,0.7600869,-0.0026282044,-0.99999654,0.99999654,-0.0026282044,2.2494223,1.964333,1.2892994,6.5079365,41.746033,291.0,102.0,49.0,285.51587,96.64286,43.353176,0.0,3.0,30.0,128.0,-0.7086126,0.08622405,0.70030963,0.5172417,0.7385492,0.43244204,-0.4799262,0.6686632,-0.56794393,1.24773,0.6823048,1.9897006,321.413,1.9897006,0.02203493,0.02203493,321.413,10627.0,732926.0,0.35906878,24.76436,0.0,2.0,33.0,171.0,6.6501856,1.2953429,69.83166,2.334737
40,0,41,0,not leaf,0.28,0.72,250.5,162.0,44.0,0.0,0.51795965,0.0,181.0,250.41116,162.20811,44.101524,250.59668,161.77348,43.889503,0.47883597,1.0,378.0,0.0,197.0,248.0,159.0,40.0,69.01138,218.1088,69.01138,3.5364306,3.5364306,218.1088,181.0,1500.0,5099.0,1.2129838,0.42199695,0.02369894,-0.99971914,0.99971914,0.02369894,2.1764104,1.3917669,1.2855059,8.2872925,28.17127,254.0,166.0,49.0,250.59668,161.77348,43.889503,0.0,2.0,37.0,80.0,0.24396223,0.543766,-0.80299497,-0.38431212,0.81443036,0.4347498,0.8903857,0.20253816,0.40766612,1.2094964,0.6430033,5.5380807,309.04492,5.5380807,2.5533872,2.5533872,309.04492,24946.0,760167.0,0.8669632,26.418537,0.0,2.0,48.0,145.0,4.9290814,1.2354691,40.645744,2.3900151
41,0,42,0,not leaf,0.3,0.7,282.0,138.5,47.5,0.0,1.2013125,0.0,375.0,281.78357,138.21959,47.77251,282.36533,138.97333,47.04,0.37202382,1.0,1008.0,0.0,633.0,278.0,135.0,41.0,77.11647,162.34215,77.11647,1.5253973,1.5253973,162.34215,375.0,2864.0,6819.0,4.7691536,2.0914156,0.017889738,-0.99983996,0.99983996,0.017889738,3.3101447,1.6605921,1.5319692,7.6373334,18.184,287.0,143.0,55.0,282.36533,138.97333,47.04,0.0,2.0,55.0,86.0,0.35031953,-0.4309648,0.8315922,0.07584732,-0.8718865,-0.48379868,0.9335542,0.23255816,-0.27275133,1.9403548,1.1480725,6.8952403,314.69574,6.8952403,-0.9118863,-0.9118863,314.69574,36118.0,1265834.0,0.79081273,27.715755,0.0,2.0,59.0,161.0,6.4040794,1.0838337,63.77042,1.7458218
42,0,43,0,not leaf,0.19,0.81,805.0,980.0,46.0,0.0,1.7189678,0.0,702.0,805.186,979.37195,45.885895,804.70514,980.9957,46.180912,0.38677686,1.0,1815.0,0.0,1113.0,800.0,973.0,41.0,30.292099,336.6991,30.292099,5.8525257,5.8525257,336.6991,702.0,3938.0,18038.0,4.86861,3.6474154,0.019090053,-0.9998178,0.9998178,0.019090053,3.4495203,2.2252736,2.164051,5.6096864,25.695156,811.0,988.0,52.0,804.70514,980.9957,46.180912,0.0,2.0,42.0,133.0,-0.25770682,0.9380237,-0.2317298,0.9466115,0.2931829,0.1340538,0.19368485,-0.18481152,-0.9634993,1.6788386,1.5176024,3.282004,225.34842,3.282004,1.292089,1.292089,225.34842,23967.0,798266.0,0.602307,20.060966,0.0,2.0,35.0,195.0,4.855107,1.6515428,37.108288,5.7956343
43,0,44,0,not leaf,0.12,0.88,832.0,1001.0,47.0,0.0,0.6264288,0.0,562.0,831.77795,1000.90485,47.128277,832.2865,1001.1228,46.83452,0.43667445,1.0,1287.0,0.0,725.0,828.0,996.0,41.0,36.72936,297.74875,36.72936,13.107914,13.107914,297.74875,562.0,3420.0,15424.0,2.9962575,1.554082,0.050029427,-0.99874777,0.99874777,0.050029427,3.0021892,2.425611,1.66129,6.085409,27.44484,837.0,1007.0,54.0,832.2865,1001.1228,46.83452,0.0,2.0,36.0,110.0,0.3275346,0.16674212,-0.9300098,-0.407556,-0.86309195,-0.29827908,0.8524196,-0.47672778,0.21473572,1.6059717,1.0458833,2.498832,283.7798,2.498832,1.198221,1.198221,283.7798,19886.0,912531.0,0.503201,23.090944,0.0,2.0,42.0,195.0,5.054975,1.5577831,44.723408,4.659201
44,0,45,not leaf,not leaf,0.19,0.81,703.5,1012.0,47.0,0.0,0.4179948,0.0,524.0,703.39624,1012.0982,47.055187,703.6794,1011.83014,46.90458,0.36643356,1.0,1430.0,0.0,906.0,699.0,1007.0,41.0,32.284523,394.78516,32.284523,14.018133,14.018133,394.78516,524.0,2803.0,16967.0,4.7146854,2.5003042,0.038584236,-0.99925536,0.99925536,0.038584236,2.915586,2.4036796,1.6562462,5.3492365,32.379772,709.0,1018.0,54.0,703.6794,1011.83014,46.90458,0.0,2.0,38.0,131.0,-0.5972333,0.20160136,-0.7763178,0.3979442,-0.76588416,-0.50503653,0.6963855,0.61055577,-0.37718543,1.8194842,1.2594398,4.6414466,212.53436,4.6414466,0.898592,0.898592,212.53436,21562.0,638572.0,0.6848776,20.283073,0.0,2.0,55.0,129.0,5.828815,1.2965984,56.977207,2.6812668
45,0,46,0,not leaf,0.43,0.57,360.0,88.5,45.5,0.0,0.6546209,0.0,160.0,359.8125,88.38636,45.721592,360.20624,88.625,45.25625,0.47619048,1.0,336.0,0.0,176.0,357.0,86.0,42.0,39.286095,213.1711,39.286095,-18.633595,-18.633595,213.1711,160.0,1174.0,3290.0,0.4858747,0.64465165,-0.10536753,-0.99443334,0.99443334,-0.10536753,1.7330933,1.5029802,1.3185636,7.3375,20.5625,364.0,92.0,50.0,360.20624,88.625,45.25625,0.0,2.0,29.0,68.0,0.28641167,0.8863971,-0.36368737,-0.09329545,0.40358767,0.9101719,0.9535535,-0.2267535,0.19828904,0.94682854,0.98063517,1.6603986,497.16168,1.6603986,-0.72623235,-0.72623235,497.16168,6426.0,900359.0,0.2522572,35.344234,0.0,2.0,32.0,180.0,8.766877,1.0440757,111.619934,1.4758173
46,0,47,0,not leaf,0.2,0.8,768.5,977.0,47.5,0.0,0.7715068,0.0,508.0,768.64294,976.9758,47.651028,768.11615,977.06494,47.09449,0.27136752,1.0,1872.0,0.0,1364.0,763.0,971.0,42.0,49.18195,151.65154,49.18195,3.3826764,3.3826764,151.65154,508.0,3031.0,9903.0,4.5218077,0.5292248,0.032957703,-0.99945676,0.99945676,0.032957703,3.8108032,1.971121,1.5146525,5.9665356,19.494095,775.0,984.0,54.0,768.11615,977.06494,47.09449,0.0,2.0,42.0,67.0,-0.61538523,-0.1935733,-0.764088,-0.69636977,-0.32063657,0.6420758,0.36928326,-0.9272117,-0.062516406,1.9224409,0.805044,5.9267974,184.11354,5.9267974,1.5234523,1.5234523,184.11354,33535.0,761751.0,0.8147869,18.507969,0.0,2.0,48.0,124.0,5.258277,1.2933505,42.00217,2.525476
47,0,48,not leaf,not leaf,0.22,0.78,288.0,124.0,49.5,0.0,2.5655696,0.0,467.0,287.83353,123.630035,48.73667,288.32764,124.72805,51.00214,0.33694082,1.0,1386.0,0.0,919.0,284.0,119.0,43.0,56.52931,95.28892,56.52931,5.463577,5.463577,95.28892,467.0,3385.0,6532.0,2.2208261,2.0658872,0.13696279,-0.9905762,0.9905762,0.13696279,2.9978697,2.454543,1.5275681,7.248394,13.987152,293.0,130.0,57.0,288.32764,124.72805,51.00214,0.0,2.0,39.0,60.0,0.04770617,-0.6888857,-0.72329843,-0.36451173,0.66217786,-0.65471494,0.929976,0.2948847,-0.21951693,1.4845599,1.1829243,6.564002,325.6194,6.564002,-0.69926226,-0.69926226,325.6194,31832.0,1285883.0,0.67938703,27.444466,0.0,2.0,59.0,161.0,7.254586,1.0671468,79.2227,1.5214896
48,0,49,0,not leaf,0.29,0.71,268.5,138.0,52.0,0.0,1.8231776,0.0,839.0,268.20355,138.17651,51.412098,268.99643,137.7044,52.984505,0.37388593,1.0,2244.0,0.0,1405.0,263.0,133.0,44.0,68.1601,301.97995,68.1601,-5.5510235,-5.5510235,301.97995,839.0,6073.0,26929.0,5.194468,0.7273831,-0.023720559,-0.9997186,0.9997186,-0.023720559,3.856637,2.8835244,1.7513647,7.238379,32.096542,275.0,144.0,61.0,268.99643,137.7044,52.984505,0.0,2.0,58.0,102.0,-0.21387787,0.69693553,-0.6844977,0.03391923,0.7055877,0.70781034,0.97627133,0.12816735,-0.1745491,1.9093798,0.7983578,7.822173,293.74066,7.822173,-0.04742335,-0.04742335,293.74066,49492.0,1545430.0,0.8310162,25.94919,0.0,2.0,69.0,161.0,6.755689,1.1623925,69.90041,2.0579069
49,0,50,0,not leaf,0.17,0.83,759.0,981.0,48.5,0.0,0.3899204,0.0,195.0,758.908,981.07355,48.473564,759.20514,980.8359,48.558975,0.30952382,1.0,630.0,0.0,435.0,756.0,977.0,44.0,57.104538,314.9924,57.104538,-5.766075,-5.766075,314.9924,195.0,1335.0,5243.0,5.509743,1.505713,-0.0223421,-0.9997504,0.9997504,-0.0223421,2.2601519,1.522101,1.254173,6.8461537,26.88718,763.0,986.0,54.0,759.20514,980.8359,48.558975,0.0,2.0,48.0,95.0,-0.26166344,-0.4537849,0.85182834,0.5526831,-0.7939957,-0.25320396,0.79124814,0.40453693,0.4585589,1.9534078,1.1537515,5.924823,183.77228,5.924823,1.7374129,1.7374129,183.77228,24982.0,589510.0,0.7869834,18.570753,0.0,2.0,42.0,124.0,5.685597,1.3237145,49.223866,2.7471242
50,0,51,nuclei,nuclei,0.85,0.15,656.0,247.0,51.0,0.0,1.0450892,0.0,750.0,655.8665,247.2642,51.30027,656.1973,246.60933,50.556,0.4034427,1.0,1859.0,0.0,1109.0,651.0,241.0,45.0,23.379734,95.69277,23.379734,2.2480533,2.2480533,95.69277,750.0,4320.0,10646.0,2.9864492,0.8991798,0.031042846,-0.99951804,0.99951804,0.031042846,3.0670729,2.5476735,2.1931088,5.76,14.194667,662.0,254.0,58.0,656.1973,246.60933,50.556,0.0,2.0,32.0,55.0,-0.029057117,-0.5465506,-0.8369219,-0.8459311,-0.43259174,0.3118733,0.53249997,-0.71704036,0.44977427,1.3447074,0.9792439,2.084556,160.73207,2.084556,-0.46544656,-0.46544656,160.73207,18773.0,808100.0,0.41132778,17.70596,0.0,2.0,65.0,124.0,6.6101675,1.1866634,119.85453,1.9695532
51,0,52,0,not leaf,0.16,0.84,922.0,948.5,48.5,0.0,0.24002637,0.0,194.0,922.0,948.437,48.582676,922.0,948.58246,48.391754,0.4330357,1.0,448.0,0.0,254.0,919.0,945.0,45.0,52.049633,192.92082,52.049633,6.2073545,6.2073545,192.92082,194.0,1274.0,3996.0,1.9153354,0.9060161,0.043936353,-0.99903435,0.99903435,0.043936353,1.8009844,1.751106,1.31855,6.5670104,20.597939,926.0,953.0,53.0,922.0,948.58246,48.391754,0.0,2.0,35.0,70.0,-0.31272614,0.73236793,0.6048467,-0.19275345,0.5746043,-0.7954094,0.9300798,0.36533162,0.03852733,1.4733367,0.9659151,2.3050203,184.25833,2.3050203,0.26854992,0.26854992,184.25833,9801.0,471015.0,0.37644032,18.090912,0.0,2.0,42.0,186.0,8.74699,1.5671766,134.62952,5.314504
52,0,53,0,not leaf,0.25,0.75,246.0,133.0,51.0,0.0,1.3019485,0.0,606.0,245.89793,133.58345,51.02345,246.12212,132.30199,50.971947,0.45529675,1.0,1331.0,0.0,725.0,241.0,128.0,46.0,76.545715,289.07956,76.545715,16.693527,16.693527,289.07956,606.0,4523.0,15984.0,3.8025024,0.6716389,0.07782977,-0.99696666,0.99696666,0.07782977,3.0226026,2.3920326,1.8290422,7.4636965,26.376238,252.0,139.0,57.0,246.12212,132.30199,50.971947,0.0,2.0,49.0,98.0,0.7249807,-0.10286545,-0.6810446,0.542886,-0.5231797,0.65693057,0.42388415,0.84599155,0.32345098,1.8432342,0.9124621,9.238015,300.62195,9.238015,2.1819308,2.1819308,300.62195,37837.0,1022728.0,0.9725735,26.288506,0.0,2.0,69.0,164.0,6.30529,1.190055,61.283863,2.196754
53,0,54,0,not leaf,0.32,0.68,241.0,145.0,53.0,0.0,0.8652024,0.0,372.0,240.65703,145.11176,52.980732,241.4785,144.84409,53.026882,0.41750842,1.0,891.0,0.0,519.0,237.0,141.0,48.0,103.7885,248.74617,103.7885,-16.259531,-16.259531,248.74617,372.0,3001.0,10439.0,7.11627,1.1819277,-0.11011687,-0.99391866,0.99391866,-0.11011687,2.4825716,1.9430164,1.6594497,8.067204,28.061829,246.0,150.0,59.0,241.4785,144.84409,53.026882,0.0,2.0,69.0,92.0,0.37867403,-0.66994315,-0.63857824,0.13850334,-0.6411713,0.7547955,0.9151081,0.37426665,0.15000555,2.3553557,0.9135532,11.392211,307.53854,11.392211,2.7709613,2.7709613,307.53854,41467.0,993416.0,1.1327306,27.136581,0.0,2.0,58.0,164.0,5.6949196,1.1426222,45.849964,1.9844056
54,0,55,0,not leaf,0.16,0.84,787.5,965.5,52.5,0.0,1.308341,0.0,211.0,787.0669,965.8439,52.342007,788.0521,965.0616,52.701424,0.43958333,1.0,480.0,0.0,269.0,784.0,963.0,48.0,36.0416,123.38245,36.0416,-4.671346,-4.671346,123.38245,211.0,1125.0,3384.0,1.2786295,1.2521363,-0.053256284,-0.9985809,0.9985809,-0.053256284,2.2551124,1.6174761,1.2948012,5.3317537,16.037914,792.0,969.0,58.0,788.0521,965.0616,52.701424,0.0,2.0,28.0,58.0,0.11912097,0.9903597,0.070695326,-0.042563766,0.07623048,-0.9961813,0.991967,-0.11565703,-0.05123409,1.3251021,1.0027548,4.2279363,178.67476,4.2279363,0.53376466,0.53376466,178.67476,20566.0,578485.0,0.63968897,17.993313,0.0,2.0,42.0,133.0,6.094122,1.3504535,59.728954,2.8831613
55,0,56,0,not leaf,0.31,0.69,286.5,81.5,54.5,0.0,1.7920647,0.0,333.0,286.08566,81.6167,55.109207,287.0811,81.336334,53.645645,0.41625,1.0,800.0,0.0,467.0,283.0,77.0,50.0,40.420765,358.42032,40.420765,10.049788,10.049788,358.42032,333.0,2399.0,13753.0,1.1241641,-0.12912175,0.03155593,-0.999502,0.999502,0.03155593,2.5429218,1.9696068,1.4644696,7.204204,41.3003,291.0,87.0,60.0,287.0811,81.336334,53.645645,0.0,4.0,35.0,99.0,0.32089874,0.10556376,-0.9412121,-0.9105098,-0.23922081,-0.33726138,0.26076013,-0.96520966,-0.01935118,1.0874958,0.47502518,2.834746,313.52414,2.834746,-0.11411482,-0.11411482,313.52414,13959.0,826027.0,0.4176965,24.717287,0.0,2.0,42.0,182.0,7.1785483,1.3079909,79.15519,2.6497846
56,0,57,0,not leaf,0.31,0.69,273.5,123.5,55.5,0.0,0.42405474,0.0,427.0,273.6773,123.53283,55.444653,273.2787,123.459015,55.569088,0.44479167,1.0,960.0,0.0,533.0,270.0,119.0,50.0,54.32176,248.28072,54.32176,-4.1678724,-4.1678724,248.28072,427.0,3107.0,11868.0,1.2922703,1.4931912,-0.021473559,-0.9997694,0.9997694,-0.021473559,2.3892825,2.1429,1.8030587,7.2763467,27.793911,278.0,129.0,62.0,273.2787,123.459015,55.569088,0.0,2.0,36.0,103.0,-0.23438323,-4.4737502e-05,-0.9721443,0.18538283,0.9816473,-0.04474083,0.9543048,-0.19070534,-0.23007338,1.2832363,1.0606912,6.62009,309.5035,6.62009,0.9089873,0.9089873,309.5035,27675.0,1006760.0,0.6938873,25.242203,0.0,2.0,53.0,161.0,6.9789395,1.2034695,69.65293,1.983059
57,0,58,0,nuclei,0.69,0.31,671.5,251.5,57.0,0.0,0.9433022,0.0,405.0,671.36224,251.6956,57.210064,671.7704,251.11604,56.587654,0.3375,1.0,1200.0,0.0,795.0,668.0,247.0,50.0,20.585459,141.67587,20.585459,6.1099224,6.1099224,141.67587,405.0,2220.0,6778.0,1.3812054,1.7858052,0.050266083,-0.99873585,0.99873585,0.050266083,3.3468971,1.9897691,1.3781031,5.4814816,16.735802,676.0,257.0,65.0,671.7704,251.11604,56.587654,0.0,2.0,26.0,81.0,0.2890636,0.5084369,0.8111314,0.2954525,-0.8533219,0.42959225,0.91057676,0.115471326,-0.39688325,1.0416329,1.0581533,2.2031984,164.94391,2.2031984,-0.6856421,-0.6856421,164.94391,21866.0,869139.0,0.4470112,17.76799,0.0,2.0,32.0,113.0,5.1724763,1.2214667,42.800167,2.1731849
58,0,59,0,not leaf,0.26,0.74,938.5,943.5,53.5,0.0,0.8070791,0.0,132.0,938.3397,943.8333,53.50641,938.6894,943.1061,53.492424,0.45833334,1.0,288.0,0.0,156.0,936.0,941.0,50.0,66.52129,198.42056,66.52129,-1.5961891,-1.5961891,198.42056,132.0,907.0,2720.0,2.4998798,3.1067884,-0.012098919,-0.9999268,0.9999268,-0.012098919,1.6453979,1.3585255,1.2815312,6.871212,20.60606,942.0,947.0,58.0,938.6894,943.1061,53.492424,0.0,2.0,39.0,86.0,0.2284801,-0.9485148,-0.2193546,0.06181444,-0.21072578,0.97558886,0.9715842,0.23646192,-0.010485262,1.599483,1.2549021,1.7852026,227.41139,1.7852026,0.37408796,0.37408796,227.41139,7707.0,463133.0,0.30673406,18.43242,0.0,2.0,62.0,186.0,11.869001,1.848449,316.28015,6.3287187
